long,lat,order,hole,piece,id,group,percent,h
-89190.58466193995,-218728.75898418785,533,FALSE,1,homerange,homerange.1,50,10000
-89385.36788194059,-218620.54498048773,534,FALSE,1,homerange,homerange.1,50,10000
-90385.36788194059,-217875.8705965258,535,FALSE,1,homerange,homerange.1,50,10000
-90542.66513405382,-217728.75898418785,536,FALSE,1,homerange,homerange.1,50,10000
-91385.36788194059,-216740.35341006494,537,FALSE,1,homerange,homerange.1,50,10000
-91393.64727047524,-216728.75898418785,538,FALSE,1,homerange,homerange.1,50,10000
-91959.68183772106,-215728.75898418785,539,FALSE,1,homerange,homerange.1,50,10000
-92348.93663919595,-214728.75898418785,540,FALSE,1,homerange,homerange.1,50,10000
-92385.36788194059,-214579.58703861237,541,FALSE,1,homerange,homerange.1,50,10000
-92385.36788194059,-214579.58703861237,542,FALSE,1,homerange,homerange.1,50,10000
-97385.36788194059,-51745.9147653889,543,FALSE,2,homerange,homerange.2,50,10000
-97389.72954724415,-51728.75898418785,544,FALSE,2,homerange,homerange.2,50,10000
-97572.37577826662,-50728.75898418785,545,FALSE,2,homerange,homerange.2,50,10000
-97681.68018415631,-49728.75898418785,546,FALSE,2,homerange,homerange.2,50,10000
-97754.9364373434,-48728.75898418785,547,FALSE,2,homerange,homerange.2,50,10000
-97783.36869919016,-47728.75898418785,548,FALSE,2,homerange,homerange.2,50,10000
-97753.0004512809,-46728.75898418785,549,FALSE,2,homerange,homerange.2,50,10000
-97694.587445431,-45728.75898418785,550,FALSE,2,homerange,homerange.2,50,10000
-97609.61036000335,-44728.75898418785,551,FALSE,2,homerange,homerange.2,50,10000
-97510.68826720359,-43728.75898418785,552,FALSE,2,homerange,homerange.2,50,10000
-97385.36788194059,-42804.85441674791,553,FALSE,2,homerange,homerange.2,50,10000
-97374.82017937672,-42728.75898418785,554,FALSE,2,homerange,homerange.2,50,10000
-97223.40826966988,-41728.75898418785,555,FALSE,2,homerange,homerange.2,50,10000
-97065.90070559735,-40728.75898418785,556,FALSE,2,homerange,homerange.2,50,10000
-96911.35509370857,-39728.75898418785,557,FALSE,2,homerange,homerange.2,50,10000
-96733.44462013741,-38728.75898418785,558,FALSE,2,homerange,homerange.2,50,10000
-96571.46624830262,-37728.75898418785,559,FALSE,2,homerange,homerange.2,50,10000
-96421.25978393244,-36728.75898418785,560,FALSE,2,homerange,homerange.2,50,10000
-96385.36788194059,-36474.49099529445,561,FALSE,2,homerange,homerange.2,50,10000
-96270.58012373402,-35728.75898418785,562,FALSE,2,homerange,homerange.2,50,10000
-96142.64744895021,-34728.75898418785,563,FALSE,2,homerange,homerange.2,50,10000
-96036.63237512496,-33728.75898418785,564,FALSE,2,homerange,homerange.2,50,10000
-95968.8280150373,-32728.75898418785,565,FALSE,2,homerange,homerange.2,50,10000
-95938.86149571184,-31728.75898418785,566,FALSE,2,homerange,homerange.2,50,10000
-95958.98863403196,-30728.75898418785,567,FALSE,2,homerange,homerange.2,50,10000
-96041.54547206678,-29728.75898418785,568,FALSE,2,homerange,homerange.2,50,10000
-96157.98404085303,-28728.75898418785,569,FALSE,2,homerange,homerange.2,50,10000
-96319.68582699832,-27728.75898418785,570,FALSE,2,homerange,homerange.2,50,10000
-96385.36788194059,-27361.019264837225,571,FALSE,2,homerange,homerange.2,50,10000
-96492.12846731237,-26728.75898418785,572,FALSE,2,homerange,homerange.2,50,10000
-96675.30167600297,-25728.75898418785,573,FALSE,2,homerange,homerange.2,50,10000
-96837.98235028062,-24728.75898418785,574,FALSE,2,homerange,homerange.2,50,10000
-97018.83836781618,-23728.75898418785,575,FALSE,2,homerange,homerange.2,50,10000
-97160.624794996,-22728.75898418785,576,FALSE,2,homerange,homerange.2,50,10000
-97254.72601302221,-21728.75898418785,577,FALSE,2,homerange,homerange.2,50,10000
-97275.48540855377,-20728.75898418785,578,FALSE,2,homerange,homerange.2,50,10000
-97212.29182935863,-19728.75898418785,579,FALSE,2,homerange,homerange.2,50,10000
-97054.09192437914,-18728.75898418785,580,FALSE,2,homerange,homerange.2,50,10000
-96763.03928260546,-17728.75898418785,581,FALSE,2,homerange,homerange.2,50,10000
-96385.36788194059,-16749.25729557081,582,FALSE,2,homerange,homerange.2,50,10000
-96375.83299580401,-16728.75898418785,583,FALSE,2,homerange,homerange.2,50,10000
-95695.95670875341,-15728.75898418785,584,FALSE,2,homerange,homerange.2,50,10000
-95385.36788194059,-15374.757042383106,585,FALSE,2,homerange,homerange.2,50,10000
-94635.36596072132,-14728.75898418785,586,FALSE,2,homerange,homerange.2,50,10000
-94385.36788194059,-14553.761772480806,587,FALSE,2,homerange,homerange.2,50,10000
-93385.36788194059,-14121.176970491488,588,FALSE,2,homerange,homerange.2,50,10000
-92385.36788194059,-13885.154587234674,589,FALSE,2,homerange,homerange.2,50,10000
-91385.36788194059,-13885.347466203906,590,FALSE,2,homerange,homerange.2,50,10000
-90385.36788194059,-14114.254918290671,591,FALSE,2,homerange,homerange.2,50,10000
-89385.36788194059,-14513.992783378451,592,FALSE,2,homerange,homerange.2,50,10000
-89034.62863274399,-14728.75898418785,593,FALSE,2,homerange,homerange.2,50,10000
-88385.36788194059,-15220.817465087739,594,FALSE,2,homerange,homerange.2,50,10000
-87843.02183590522,-15728.75898418785,595,FALSE,2,homerange,homerange.2,50,10000
-87385.36788194059,-16231.018142511777,596,FALSE,2,homerange,homerange.2,50,10000
-87032.00829249115,-16728.75898418785,597,FALSE,2,homerange,homerange.2,50,10000
-86432.49830570776,-17728.75898418785,598,FALSE,2,homerange,homerange.2,50,10000
-86385.36788194059,-17831.855790139263,599,FALSE,2,homerange,homerange.2,50,10000
-86023.58300382274,-18728.75898418785,600,FALSE,2,homerange,homerange.2,50,10000
-85676.23457715621,-19728.75898418785,601,FALSE,2,homerange,homerange.2,50,10000
-85389.55667774737,-20728.75898418785,602,FALSE,2,homerange,homerange.2,50,10000
-85385.36788194059,-20746.83061221265,603,FALSE,2,homerange,homerange.2,50,10000
-85177.656258941,-21728.75898418785,604,FALSE,2,homerange,homerange.2,50,10000
-85000.37653462937,-22728.75898418785,605,FALSE,2,homerange,homerange.2,50,10000
-84802.11203557375,-23728.75898418785,606,FALSE,2,homerange,homerange.2,50,10000
-84556.88472795009,-24728.75898418785,607,FALSE,2,homerange,homerange.2,50,10000
-84385.36788194059,-25346.868894781026,608,FALSE,2,homerange,homerange.2,50,10000
-84282.62001365385,-25728.75898418785,609,FALSE,2,homerange,homerange.2,50,10000
-83954.16903802093,-26728.75898418785,610,FALSE,2,homerange,homerange.2,50,10000
-83479.01140521382,-27728.75898418785,611,FALSE,2,homerange,homerange.2,50,10000
-83385.36788194059,-27898.700974396495,612,FALSE,2,homerange,homerange.2,50,10000
-82946.82991867544,-28728.75898418785,613,FALSE,2,homerange,homerange.2,50,10000
-82385.36788194059,-29491.549714268654,614,FALSE,2,homerange,homerange.2,50,10000
-82216.43536610447,-29728.75898418785,615,FALSE,2,homerange,homerange.2,50,10000
-81385.36788194059,-30727.895157963903,616,FALSE,2,homerange,homerange.2,50,10000
-81384.66660970192,-30728.75898418785,617,FALSE,2,homerange,homerange.2,50,10000
-80422.36347303855,-31728.75898418785,618,FALSE,2,homerange,homerange.2,50,10000
-80385.36788194059,-31761.608456443133,619,FALSE,2,homerange,homerange.2,50,10000
-79385.36788194059,-32675.295131739986,620,FALSE,2,homerange,homerange.2,50,10000
-79327.56315651351,-32728.75898418785,621,FALSE,2,homerange,homerange.2,50,10000
-78385.36788194059,-33523.48710693945,622,FALSE,2,homerange,homerange.2,50,10000
-78147.3225693062,-33728.75898418785,623,FALSE,2,homerange,homerange.2,50,10000
-77385.36788194059,-34353.49799138764,624,FALSE,2,homerange,homerange.2,50,10000
-76943.15878213628,-34728.75898418785,625,FALSE,2,homerange,homerange.2,50,10000
-76385.36788194059,-35157.39099192352,626,FALSE,2,homerange,homerange.2,50,10000
-75691.95377352323,-35728.75898418785,627,FALSE,2,homerange,homerange.2,50,10000
-75385.36788194059,-35978.95390333342,628,FALSE,2,homerange,homerange.2,50,10000
-74488.94781835849,-36728.75898418785,629,FALSE,2,homerange,homerange.2,50,10000
-74385.36788194059,-36816.04937113688,630,FALSE,2,homerange,homerange.2,50,10000
-73385.36788194059,-37695.94932824996,631,FALSE,2,homerange,homerange.2,50,10000
-73350.39005277077,-37728.75898418785,632,FALSE,2,homerange,homerange.2,50,10000
-72385.36788194059,-38639.25738074425,633,FALSE,2,homerange,homerange.2,50,10000
-72295.68253732924,-38728.75898418785,634,FALSE,2,homerange,homerange.2,50,10000
-71385.36788194059,-39675.161284211295,635,FALSE,2,homerange,homerange.2,50,10000
-71335.53671877155,-39728.75898418785,636,FALSE,2,homerange,homerange.2,50,10000
-70445.39073405163,-40728.75898418785,637,FALSE,2,homerange,homerange.2,50,10000
-70385.36788194059,-40799.681573284965,638,FALSE,2,homerange,homerange.2,50,10000
-69648.54500109066,-41728.75898418785,639,FALSE,2,homerange,homerange.2,50,10000
-69385.36788194059,-42067.48963937634,640,FALSE,2,homerange,homerange.2,50,10000
-68886.31435304093,-42728.75898418785,641,FALSE,2,homerange,homerange.2,50,10000
-68385.36788194059,-43464.559017498075,642,FALSE,2,homerange,homerange.2,50,10000
-68208.40976695527,-43728.75898418785,643,FALSE,2,homerange,homerange.2,50,10000
-67569.49782958778,-44728.75898418785,644,FALSE,2,homerange,homerange.2,50,10000
-67385.36788194059,-45018.55474792455,645,FALSE,2,homerange,homerange.2,50,10000
-66942.29375471485,-45728.75898418785,646,FALSE,2,homerange,homerange.2,50,10000
-66385.36788194059,-46684.59699717919,647,FALSE,2,homerange,homerange.2,50,10000
-66358.70983582338,-46728.75898418785,648,FALSE,2,homerange,homerange.2,50,10000
-65776.46604215569,-47728.75898418785,649,FALSE,2,homerange,homerange.2,50,10000
-65385.36788194059,-48408.88715986458,650,FALSE,2,homerange,homerange.2,50,10000
-65191.95956433563,-48728.75898418785,651,FALSE,2,homerange,homerange.2,50,10000
-64585.62955878257,-49728.75898418785,652,FALSE,2,homerange,homerange.2,50,10000
-64385.36788194059,-50042.28364574959,653,FALSE,2,homerange,homerange.2,50,10000
-63929.602605834974,-50728.75898418785,654,FALSE,2,homerange,homerange.2,50,10000
-63385.36788194059,-51536.49390737318,655,FALSE,2,homerange,homerange.2,50,10000
-63244.51050457805,-51728.75898418785,656,FALSE,2,homerange,homerange.2,50,10000
-62480.414908867264,-52728.75898418785,657,FALSE,2,homerange,homerange.2,50,10000
-62385.36788194059,-52844.15136040695,658,FALSE,2,homerange,homerange.2,50,10000
-61597.94532638207,-53728.75898418785,659,FALSE,2,homerange,homerange.2,50,10000
-61385.36788194059,-53950.51072297094,660,FALSE,2,homerange,homerange.2,50,10000
-60560.97052084523,-54728.75898418785,661,FALSE,2,homerange,homerange.2,50,10000
-60385.36788194059,-54887.41265086302,662,FALSE,2,homerange,homerange.2,50,10000
-59385.36788194059,-55686.25344905646,663,FALSE,2,homerange,homerange.2,50,10000
-59325.37607896544,-55728.75898418785,664,FALSE,2,homerange,homerange.2,50,10000
-58385.36788194059,-56391.37157792003,665,FALSE,2,homerange,homerange.2,50,10000
-57842.90465096089,-56728.75898418785,666,FALSE,2,homerange,homerange.2,50,10000
-57385.36788194059,-56994.693080271565,667,FALSE,2,homerange,homerange.2,50,10000
-56385.36788194059,-57533.79815044083,668,FALSE,2,homerange,homerange.2,50,10000
-55988.38399445317,-57728.75898418785,669,FALSE,2,homerange,homerange.2,50,10000
-55385.36788194059,-58021.179143819645,670,FALSE,2,homerange,homerange.2,50,10000
-54385.36788194059,-58452.728092044934,671,FALSE,2,homerange,homerange.2,50,10000
-53690.62568556979,-58728.75898418785,672,FALSE,2,homerange,homerange.2,50,10000
-53385.36788194059,-58850.57322507017,673,FALSE,2,homerange,homerange.2,50,10000
-52385.36788194059,-59211.58144137608,674,FALSE,2,homerange,homerange.2,50,10000
-51385.36788194059,-59540.362978181416,675,FALSE,2,homerange,homerange.2,50,10000
-50752.21202864925,-59728.75898418785,676,FALSE,2,homerange,homerange.2,50,10000
-50385.36788194059,-59842.088876428854,677,FALSE,2,homerange,homerange.2,50,10000
-49385.36788194059,-60118.53897245018,678,FALSE,2,homerange,homerange.2,50,10000
-48385.36788194059,-60354.22282606651,679,FALSE,2,homerange,homerange.2,50,10000
-47385.36788194059,-60540.59143892025,680,FALSE,2,homerange,homerange.2,50,10000
-46385.36788194059,-60711.03555260908,681,FALSE,2,homerange,homerange.2,50,10000
-46245.3154264682,-60728.75898418785,682,FALSE,2,homerange,homerange.2,50,10000
-45385.36788194059,-60840.33121081671,683,FALSE,2,homerange,homerange.2,50,10000
-44385.36788194059,-60929.716392975715,684,FALSE,2,homerange,homerange.2,50,10000
-43385.36788194059,-60983.38946643975,685,FALSE,2,homerange,homerange.2,50,10000
-42385.36788194059,-61004.55257856,686,FALSE,2,homerange,homerange.2,50,10000
-41385.36788194059,-60996.329279818434,687,FALSE,2,homerange,homerange.2,50,10000
-40385.36788194059,-60984.056462062035,688,FALSE,2,homerange,homerange.2,50,10000
-39385.36788194059,-60974.519076844575,689,FALSE,2,homerange,homerange.2,50,10000
-38385.36788194059,-60984.574661560284,690,FALSE,2,homerange,homerange.2,50,10000
-37385.36788194059,-61040.12676442942,691,FALSE,2,homerange,homerange.2,50,10000
-36385.36788194059,-61168.140533195416,692,FALSE,2,homerange,homerange.2,50,10000
-35385.36788194059,-61360.65569836128,693,FALSE,2,homerange,homerange.2,50,10000
-34385.36788194059,-61670.74983622407,694,FALSE,2,homerange,homerange.2,50,10000
-34241.7260914582,-61728.75898418785,695,FALSE,2,homerange,homerange.2,50,10000
-33385.36788194059,-62104.27267419673,696,FALSE,2,homerange,homerange.2,50,10000
-32385.36788194059,-62640.474683981374,697,FALSE,2,homerange,homerange.2,50,10000
-32242.17092222668,-62728.75898418785,698,FALSE,2,homerange,homerange.2,50,10000
-31385.36788194059,-63311.285853426285,699,FALSE,2,homerange,homerange.2,50,10000
-30864.17756943249,-63728.75898418785,700,FALSE,2,homerange,homerange.2,50,10000
-30385.36788194059,-64138.830738101984,701,FALSE,2,homerange,homerange.2,50,10000
-29771.262058947726,-64728.75898418785,702,FALSE,2,homerange,homerange.2,50,10000
-29385.36788194059,-65118.72468294452,703,FALSE,2,homerange,homerange.2,50,10000
-28844.36747444172,-65728.75898418785,704,FALSE,2,homerange,homerange.2,50,10000
-28385.36788194059,-66274.38853933642,705,FALSE,2,homerange,homerange.2,50,10000
-28025.011065784933,-66728.75898418785,706,FALSE,2,homerange,homerange.2,50,10000
-27385.36788194059,-67655.19772942312,707,FALSE,2,homerange,homerange.2,50,10000
-27336.751937738452,-67728.75898418785,708,FALSE,2,homerange,homerange.2,50,10000
-26745.09725185285,-68728.75898418785,709,FALSE,2,homerange,homerange.2,50,10000
-26385.36788194059,-69402.24102422564,710,FALSE,2,homerange,homerange.2,50,10000
-26227.742169967478,-69728.75898418785,711,FALSE,2,homerange,homerange.2,50,10000
-25790.524654833345,-70728.75898418785,712,FALSE,2,homerange,homerange.2,50,10000
-25389.268822703216,-71728.75898418785,713,FALSE,2,homerange,homerange.2,50,10000
-25385.36788194059,-71740.94214659631,714,FALSE,2,homerange,homerange.2,50,10000
-25096.464354604683,-72728.75898418785,715,FALSE,2,homerange,homerange.2,50,10000
-24871.41623894582,-73728.75898418785,716,FALSE,2,homerange,homerange.2,50,10000
-24697.13732063548,-74728.75898418785,717,FALSE,2,homerange,homerange.2,50,10000
-24587.70202694761,-75728.75898418785,718,FALSE,2,homerange,homerange.2,50,10000
-24534.370804731785,-76728.75898418785,719,FALSE,2,homerange,homerange.2,50,10000
-24556.823791303636,-77728.75898418785,720,FALSE,2,homerange,homerange.2,50,10000
-24660.106840299788,-78728.75898418785,721,FALSE,2,homerange,homerange.2,50,10000
-24829.886547655835,-79728.75898418785,722,FALSE,2,homerange,homerange.2,50,10000
-25075.256730845453,-80728.75898418785,723,FALSE,2,homerange,homerange.2,50,10000
-25385.36788194059,-81638.26584995739,724,FALSE,2,homerange,homerange.2,50,10000
-25420.572022458335,-81728.75898418785,725,FALSE,2,homerange,homerange.2,50,10000
-25886.460238267406,-82728.75898418785,726,FALSE,2,homerange,homerange.2,50,10000
-26385.36788194059,-83574.07861405196,727,FALSE,2,homerange,homerange.2,50,10000
-26489.037424003363,-83728.75898418785,728,FALSE,2,homerange,homerange.2,50,10000
-27238.174130937197,-84728.75898418785,729,FALSE,2,homerange,homerange.2,50,10000
-27385.36788194059,-84913.55236803106,730,FALSE,2,homerange,homerange.2,50,10000
-28074.057999595167,-85728.75898418785,731,FALSE,2,homerange,homerange.2,50,10000
-28385.36788194059,-86052.9052598548,732,FALSE,2,homerange,homerange.2,50,10000
-29076.879174336922,-86728.75898418785,733,FALSE,2,homerange,homerange.2,50,10000
-29385.36788194059,-87031.35457579582,734,FALSE,2,homerange,homerange.2,50,10000
-30133.765806984666,-87728.75898418785,735,FALSE,2,homerange,homerange.2,50,10000
-30385.36788194059,-87982.09202759988,736,FALSE,2,homerange,homerange.2,50,10000
-31099.492960968742,-88728.75898418785,737,FALSE,2,homerange,homerange.2,50,10000
-31385.36788194059,-89053.09626504031,738,FALSE,2,homerange,homerange.2,50,10000
-31938.712549186734,-89728.75898418785,739,FALSE,2,homerange,homerange.2,50,10000
-32385.36788194059,-90406.90756895828,740,FALSE,2,homerange,homerange.2,50,10000
-32594.52155982749,-90728.75898418785,741,FALSE,2,homerange,homerange.2,50,10000
-33061.69626443009,-91728.75898418785,742,FALSE,2,homerange,homerange.2,50,10000
-33379.613322801495,-92728.75898418785,743,FALSE,2,homerange,homerange.2,50,10000
-33385.36788194059,-92753.42052793656,744,FALSE,2,homerange,homerange.2,50,10000
-33604.06055859818,-93728.75898418785,745,FALSE,2,homerange,homerange.2,50,10000
-33755.461606707766,-94728.75898418785,746,FALSE,2,homerange,homerange.2,50,10000
-33845.75852226678,-95728.75898418785,747,FALSE,2,homerange,homerange.2,50,10000
-33923.7810710789,-96728.75898418785,748,FALSE,2,homerange,homerange.2,50,10000
-33981.2433639581,-97728.75898418785,749,FALSE,2,homerange,homerange.2,50,10000
-34056.51382557632,-98728.75898418785,750,FALSE,2,homerange,homerange.2,50,10000
-34146.64675044533,-99728.75898418785,751,FALSE,2,homerange,homerange.2,50,10000
-34286.67121475362,-100728.75898418785,752,FALSE,2,homerange,homerange.2,50,10000
-34385.36788194059,-101276.6662929507,753,FALSE,2,homerange,homerange.2,50,10000
-34465.596181161185,-101728.75898418785,754,FALSE,2,homerange,homerange.2,50,10000
-34689.06332844246,-102728.75898418785,755,FALSE,2,homerange,homerange.2,50,10000
-34971.125445121725,-103728.75898418785,756,FALSE,2,homerange,homerange.2,50,10000
-35288.415132313006,-104728.75898418785,757,FALSE,2,homerange,homerange.2,50,10000
-35385.36788194059,-104967.89122151055,758,FALSE,2,homerange,homerange.2,50,10000
-35694.650328303476,-105728.75898418785,759,FALSE,2,homerange,homerange.2,50,10000
-36148.37177631006,-106728.75898418785,760,FALSE,2,homerange,homerange.2,50,10000
-36385.36788194059,-107168.47866329699,761,FALSE,2,homerange,homerange.2,50,10000
-36689.12956110589,-107728.75898418785,762,FALSE,2,homerange,homerange.2,50,10000
-37311.58534252652,-108728.75898418785,763,FALSE,2,homerange,homerange.2,50,10000
-37385.36788194059,-108837.67139557027,764,FALSE,2,homerange,homerange.2,50,10000
-38043.387736126846,-109728.75898418785,765,FALSE,2,homerange,homerange.2,50,10000
-38385.36788194059,-110146.22292069167,766,FALSE,2,homerange,homerange.2,50,10000
-38903.64572107339,-110728.75898418785,767,FALSE,2,homerange,homerange.2,50,10000
-39385.36788194059,-111229.55551277508,768,FALSE,2,homerange,homerange.2,50,10000
-39925.93604651579,-111728.75898418785,769,FALSE,2,homerange,homerange.2,50,10000
-40385.36788194059,-112127.53386634418,770,FALSE,2,homerange,homerange.2,50,10000
-41164.578515934074,-112728.75898418785,771,FALSE,2,homerange,homerange.2,50,10000
-41385.36788194059,-112889.88049504987,772,FALSE,2,homerange,homerange.2,50,10000
-42385.36788194059,-113458.66436500433,773,FALSE,2,homerange,homerange.2,50,10000
-42981.404179295554,-113728.75898418785,774,FALSE,2,homerange,homerange.2,50,10000
-43385.36788194059,-113906.95353351545,775,FALSE,2,homerange,homerange.2,50,10000
-44385.36788194059,-114196.17840045756,776,FALSE,2,homerange,homerange.2,50,10000
-45385.36788194059,-114375.04502211377,777,FALSE,2,homerange,homerange.2,50,10000
-46385.36788194059,-114431.01318362627,778,FALSE,2,homerange,homerange.2,50,10000
-47385.36788194059,-114332.6861490843,779,FALSE,2,homerange,homerange.2,50,10000
-48385.36788194059,-114107.10054078852,780,FALSE,2,homerange,homerange.2,50,10000
-49385.36788194059,-113753.12505729699,781,FALSE,2,homerange,homerange.2,50,10000
-49433.61520382812,-113728.75898418785,782,FALSE,2,homerange,homerange.2,50,10000
-50385.36788194059,-113184.83127758013,783,FALSE,2,homerange,homerange.2,50,10000
-51037.858028665665,-112728.75898418785,784,FALSE,2,homerange,homerange.2,50,10000
-51385.36788194059,-112468.03441552659,785,FALSE,2,homerange,homerange.2,50,10000
-52176.135963350716,-111728.75898418785,786,FALSE,2,homerange,homerange.2,50,10000
-52385.36788194059,-111497.07247671559,787,FALSE,2,homerange,homerange.2,50,10000
-53009.62459917862,-110728.75898418785,788,FALSE,2,homerange,homerange.2,50,10000
-53385.36788194059,-110184.1959536186,789,FALSE,2,homerange,homerange.2,50,10000
-53677.924327940964,-109728.75898418785,790,FALSE,2,homerange,homerange.2,50,10000
-54219.058896148825,-108728.75898418785,791,FALSE,2,homerange,homerange.2,50,10000
-54385.36788194059,-108344.75555661636,792,FALSE,2,homerange,homerange.2,50,10000
-54650.70188303934,-107728.75898418785,793,FALSE,2,homerange,homerange.2,50,10000
-54964.65229214955,-106728.75898418785,794,FALSE,2,homerange,homerange.2,50,10000
-55225.96694808476,-105728.75898418785,795,FALSE,2,homerange,homerange.2,50,10000
-55385.36788194059,-104796.14426035373,796,FALSE,2,homerange,homerange.2,50,10000
-55397.06787797058,-104728.75898418785,797,FALSE,2,homerange,homerange.2,50,10000
-55503.42252619111,-103728.75898418785,798,FALSE,2,homerange,homerange.2,50,10000
-55541.13006502942,-102728.75898418785,799,FALSE,2,homerange,homerange.2,50,10000
-55509.286433481924,-101728.75898418785,800,FALSE,2,homerange,homerange.2,50,10000
-55427.20927153105,-100728.75898418785,801,FALSE,2,homerange,homerange.2,50,10000
-55385.36788194059,-100379.50561013015,802,FALSE,2,homerange,homerange.2,50,10000
-55307.80741029365,-99728.75898418785,803,FALSE,2,homerange,homerange.2,50,10000
-55169.860646301204,-98728.75898418785,804,FALSE,2,homerange,homerange.2,50,10000
-55006.052243666825,-97728.75898418785,805,FALSE,2,homerange,homerange.2,50,10000
-54878.101151993964,-96728.75898418785,806,FALSE,2,homerange,homerange.2,50,10000
-54809.29381265197,-95728.75898418785,807,FALSE,2,homerange,homerange.2,50,10000
-54866.61778807524,-94728.75898418785,808,FALSE,2,homerange,homerange.2,50,10000
-55084.16540757555,-93728.75898418785,809,FALSE,2,homerange,homerange.2,50,10000
-55385.36788194059,-93132.68261155103,810,FALSE,2,homerange,homerange.2,50,10000
-55609.48768698834,-92728.75898418785,811,FALSE,2,homerange,homerange.2,50,10000
-56385.36788194059,-91886.87577618902,812,FALSE,2,homerange,homerange.2,50,10000
-56566.7688514659,-91728.75898418785,813,FALSE,2,homerange,homerange.2,50,10000
-57385.36788194059,-91206.98064451861,814,FALSE,2,homerange,homerange.2,50,10000
-58227.95465462922,-90728.75898418785,815,FALSE,2,homerange,homerange.2,50,10000
-58385.36788194059,-90659.71768625075,816,FALSE,2,homerange,homerange.2,50,10000
-59385.36788194059,-90230.28557443051,817,FALSE,2,homerange,homerange.2,50,10000
-60385.36788194059,-89848.62063897075,818,FALSE,2,homerange,homerange.2,50,10000
-60679.82896103703,-89728.75898418785,819,FALSE,2,homerange,homerange.2,50,10000
-61385.36788194059,-89486.45431048087,820,FALSE,2,homerange,homerange.2,50,10000
-62385.36788194059,-89114.18516330913,821,FALSE,2,homerange,homerange.2,50,10000
-63370.539566129824,-88728.75898418785,822,FALSE,2,homerange,homerange.2,50,10000
-63385.36788194059,-88723.38281504589,823,FALSE,2,homerange,homerange.2,50,10000
-64385.36788194059,-88276.18969306136,824,FALSE,2,homerange,homerange.2,50,10000
-65385.36788194059,-87787.7612942643,825,FALSE,2,homerange,homerange.2,50,10000
-65480.426945085106,-87728.75898418785,826,FALSE,2,homerange,homerange.2,50,10000
-66385.36788194059,-87180.97321934355,827,FALSE,2,homerange,homerange.2,50,10000
-67022.70924852423,-86728.75898418785,828,FALSE,2,homerange,homerange.2,50,10000
-67385.36788194059,-86483.35888096395,829,FALSE,2,homerange,homerange.2,50,10000
-68298.43062971275,-85728.75898418785,830,FALSE,2,homerange,homerange.2,50,10000
-68385.36788194059,-85656.50494422062,831,FALSE,2,homerange,homerange.2,50,10000
-69333.70419883676,-84728.75898418785,832,FALSE,2,homerange,homerange.2,50,10000
-69385.36788194059,-84678.01656654319,833,FALSE,2,homerange,homerange.2,50,10000
-70235.54940456178,-83728.75898418785,834,FALSE,2,homerange,homerange.2,50,10000
-70385.36788194059,-83558.7474730417,835,FALSE,2,homerange,homerange.2,50,10000
-71035.93700984448,-82728.75898418785,836,FALSE,2,homerange,homerange.2,50,10000
-71385.36788194059,-82267.29308377815,837,FALSE,2,homerange,homerange.2,50,10000
-71773.98307729502,-81728.75898418785,838,FALSE,2,homerange,homerange.2,50,10000
-72385.36788194059,-80888.05674751123,839,FALSE,2,homerange,homerange.2,50,10000
-72490.02234517051,-80728.75898418785,840,FALSE,2,homerange,homerange.2,50,10000
-73135.6282410745,-79728.75898418785,841,FALSE,2,homerange,homerange.2,50,10000
-73385.36788194059,-79345.98145948342,842,FALSE,2,homerange,homerange.2,50,10000
-73779.10003088,-78728.75898418785,843,FALSE,2,homerange,homerange.2,50,10000
-74385.36788194059,-77775.15983300113,844,FALSE,2,homerange,homerange.2,50,10000
-74414.0253177628,-77728.75898418785,845,FALSE,2,homerange,homerange.2,50,10000
-75038.66197920818,-76728.75898418785,846,FALSE,2,homerange,homerange.2,50,10000
-75385.36788194059,-76182.80332333711,847,FALSE,2,homerange,homerange.2,50,10000
-75679.92539281334,-75728.75898418785,848,FALSE,2,homerange,homerange.2,50,10000
-76367.36367921183,-74728.75898418785,849,FALSE,2,homerange,homerange.2,50,10000
-76385.36788194059,-74703.62754381583,850,FALSE,2,homerange,homerange.2,50,10000
-77073.2828480899,-73728.75898418785,851,FALSE,2,homerange,homerange.2,50,10000
-77385.36788194059,-73318.12497151259,852,FALSE,2,homerange,homerange.2,50,10000
-77853.3557598814,-72728.75898418785,853,FALSE,2,homerange,homerange.2,50,10000
-78385.36788194059,-72081.96605105401,854,FALSE,2,homerange,homerange.2,50,10000
-78693.88523262012,-71728.75898418785,855,FALSE,2,homerange,homerange.2,50,10000
-79385.36788194059,-70981.90637665124,856,FALSE,2,homerange,homerange.2,50,10000
-79627.27031406111,-70728.75898418785,857,FALSE,2,homerange,homerange.2,50,10000
-80385.36788194059,-69990.62022669568,858,FALSE,2,homerange,homerange.2,50,10000
-80666.71234555324,-69728.75898418785,859,FALSE,2,homerange,homerange.2,50,10000
-81385.36788194059,-69100.19518752712,860,FALSE,2,homerange,homerange.2,50,10000
-81819.98705842951,-68728.75898418785,861,FALSE,2,homerange,homerange.2,50,10000
-82385.36788194059,-68282.47004894797,862,FALSE,2,homerange,homerange.2,50,10000
-83072.60524562043,-67728.75898418785,863,FALSE,2,homerange,homerange.2,50,10000
-83385.36788194059,-67485.21825866654,864,FALSE,2,homerange,homerange.2,50,10000
