BirdID,Trip,Date,Year,Time,DateTime,UniqueID,TagType,Sex,Duration,MaxDepth,DiveShape,ActiveSwimTime,Fdens,Fdist,Fside,Gdens,Log_hu3,VertDif_WaterTemp,Zeta,CurrentSpeed,Bathy,WindSpeed,DateTime2,diveshpchr,sexchr,bird_trip_year,Sttime,Entime,trip_dur,distmax,disttime,distdifftime,distlon,distlat,TripMaxDisplacement,TripDuration,TripLength,NoDivesPerformed,DiveDurationUnderwater,difftime,ppn_trip,total_dives,ndives,ppn_dives,nprevdives,ppn_prevdives,distance,leg,distaldistance,x,y,distaldistance2,diststandard,diffsttime,diffentime,ppn_distance,hour
203,1,25/07/2012,2012,07:32:10,41115.3140046296,305,LOTEK,0,3,4.7110888902,0,0,0.0012,7,1,0.17303,6.0782759258,3.53213692389,2.0194272995,0.53959235659,66.52293395996,2.7200656078714,2012-07-25T07:32:10Z,V,Male,203_1_2012,2012-07-24T12:13:00Z,2012-07-25T15:43:00Z,1650,238847.5474400813,2012-07-25T04:06:00Z,953,-6.04913115051464,49.5999149188869,237.83023215,99040,669.0815775,27,99,1159.16666666667,0.7025252525252526,27,15,0.5555555555555556,14,0.5185185185185185,186013.82895325724,Inbound,53212.6277698243,-6.00186505394,50.0774949539,53212.6277698243,206.166666666667,-953,697,0.7787973163087293,7
203,1,25/07/2012,2012,08:15:27,41115.3440625,306,LOTEK,0,4,4.6601030797,0,0,0.0016,3,-1,0.18304,6.1087879153,2.01411819322,2.034755468369,0.528949830288,64.53183746338,2.6803999642537,2012-07-25T08:15:27Z,V,Male,203_1_2012,2012-07-24T12:13:00Z,2012-07-25T15:43:00Z,1650,238847.5474400813,2012-07-25T04:06:00Z,953,-6.04913115051464,49.5999149188869,237.83023215,99040,669.0815775,27,99,1202.45,0.7287575757575758,27,16,0.5925925925925926,15,0.5555555555555556,185640.15647716017,Inbound,53215.8730759233,-5.93548810863,50.0728500359,53215.8730759233,249.45,-953,697,0.7772328351989084,8
203,1,25/07/2012,2012,09:07:51,41115.3804513888,307,LOTEK,0,6,5.8837625317,0,0,0.0048,0,0,0.36322,7.7558582572,1.49238585107,2.234125137329,0.297702249396,59.37893676758,2.6941334155001,2012-07-25T09:07:51Z,V,Male,203_1_2012,2012-07-24T12:13:00Z,2012-07-25T15:43:00Z,1650,238847.5474400813,2012-07-25T04:06:00Z,953,-6.04913115051464,49.5999149188869,237.83023215,99040,669.0815775,27,99,1254.85,0.7605151515151515,27,17,0.6296296296296297,16,0.5925925925925926,179073.31214670977,Inbound,59774.2542809444,-5.90887220032,50.1298198164,59774.2542809444,301.85,-953,697,0.7497389613834454,9
203,1,25/07/2012,2012,09:10:49,41115.382511574004,308,LOTEK,0,4,2.957177009,0,1,0.0048,0,0,0.36322,7.7558582572,1.49238585107,2.234125137329,0.297702249396,59.37893676758,2.6941334155001,2012-07-25T09:10:49Z,V,Male,203_1_2012,2012-07-24T12:13:00Z,2012-07-25T15:43:00Z,1650,238847.5474400813,2012-07-25T04:06:00Z,953,-6.04913115051464,49.5999149188869,237.83023215,99040,669.0815775,27,99,1257.81666666667,0.7623131313131313,27,18,0.6666666666666666,17,0.6296296296296297,178743.1468379007,Inbound,60104.8537318068,-5.90472351196,50.1323755466,60104.8537318068,304.816666666667,-953,697,0.7483566348226425,9
203,1,25/07/2012,2012,09:24:58,41115.392337963,309,LOTEK,0,4,4.7416803765,0,0,0.0048,0,0,0.36322,7.7558582572,1.49238585107,2.234125137329,0.297702249396,59.37893676758,2.6941334155001,2012-07-25T09:24:58Z,V,Male,203_1_2012,2012-07-24T12:13:00Z,2012-07-25T15:43:00Z,1650,238847.5474400813,2012-07-25T04:06:00Z,953,-6.04913115051464,49.5999149188869,237.83023215,99040,669.0815775,27,99,1271.96666666667,0.770888888888889,27,19,0.7037037037037037,18,0.6666666666666666,178620.7378267931,Inbound,60229.1694444594,-5.90084733744,50.1330687274,60229.1694444594,318.966666666667,-953,697,0.7478441363171332,9
203,1,25/07/2012,2012,09:28:52,41115.395046296195,310,LOTEK,0,5,4.6601030797,0,3,0.0042,1,-1,0.36322,7.7558582572,1.49238585107,2.234125137329,0.297702249396,59.37893676758,2.6941334155001,2012-07-25T09:28:52Z,V,Male,203_1_2012,2012-07-24T12:13:00Z,2012-07-25T15:43:00Z,1650,238847.5474400813,2012-07-25T04:06:00Z,953,-6.04913115051464,49.5999149188869,237.83023215,99040,669.0815775,27,99,1275.86666666667,0.7732525252525252,27,20,0.7407407407407407,19,0.7037037037037037,177754.7219838968,Inbound,61104.6468851552,-5.89081484187,50.139885075,61104.6468851552,322.866666666667,-953,697,0.7442183262463241,9
203,1,25/07/2012,2012,09:29:45,41115.3956597222,311,LOTEK,0,3,4.9660179427,0,0,0.0042,1,-1,0.36322,7.7558582572,1.49238585107,2.234125137329,0.297702249396,59.37893676758,2.6941334155001,2012-07-25T09:29:45Z,V,Male,203_1_2012,2012-07-24T12:13:00Z,2012-07-25T15:43:00Z,1650,238847.5474400813,2012-07-25T04:06:00Z,953,-6.04913115051464,49.5999149188869,237.83023215,99040,669.0815775,27,99,1276.75,0.7737878787878788,27,21,0.7777777777777778,20,0.7407407407407407,177877.83370691768,Inbound,60981.1120514004,-5.89137708664,50.1388226806,60981.1120514004,323.75,-953,697,0.7447337668457372,9
203,1,25/07/2012,2012,09:42:00,41115.4041666667,312,LOTEK,0,4,3.772949977,0,1,0.0027,2,-1,0.27027,7.9208469717,1.80075457175,1.815848231316,0.265508538052,49.73260116577,2.7728829079569,2012-07-25T09:42:00Z,V,Male,203_1_2012,2012-07-24T12:13:00Z,2012-07-25T15:43:00Z,1650,238847.5474400813,2012-07-25T04:06:00Z,953,-6.04913115051464,49.5999149188869,237.83023215,99040,669.0815775,27,99,1289,0.7812121212121212,27,22,0.8148148148148148,21,0.7777777777777778,176380.1793061912,Inbound,62512.0476061078,-5.87376883249,50.1506225138,62512.0476061078,336,-953,697,0.7384634307389694,9
203,1,25/07/2012,2012,10:25:04,41115.4340740741,313,LOTEK,0,7,3.7219641665,1,5,0.0012,7,-1,0.1716,8.1997275279,0.29169846117,1.998553872108,0.232963547404,44.02289962769,2.4679200534851,2012-07-25T10:25:04Z,U,Male,203_1_2012,2012-07-24T12:13:00Z,2012-07-25T15:43:00Z,1650,238847.5474400813,2012-07-25T04:06:00Z,953,-6.04913115051464,49.5999149188869,237.83023215,99040,669.0815775,27,99,1332.06666666667,0.8073131313131313,27,23,0.8518518518518519,22,0.8148148148148148,163242.81864158946,Inbound,75772.0254632588,-5.8126823982,50.2641342396,75772.0254632588,379.066666666667,-953,697,0.6834603092692065,10
203,1,25/07/2012,2012,10:45:46,41115.4484490741,314,LOTEK,0,3,2.8755997122,0,0,0.0034,1,-1,0.32747,7.8393900583,2.25288576927,1.208819746971,0.295277643409,64.14869689941,2.4763322994968,2012-07-25T10:45:46Z,V,Male,203_1_2012,2012-07-24T12:13:00Z,2012-07-25T15:43:00Z,1650,238847.5474400813,2012-07-25T04:06:00Z,953,-6.04913115051464,49.5999149188869,237.83023215,99040,669.0815775,27,99,1352.76666666667,0.8198585858585858,27,24,0.8888888888888888,23,0.8518518518518519,154282.03397045034,Inbound,84565.5890874366,-5.85023768672,50.3495969246,84565.5890874366,399.766666666667,-953,697,0.6459435553097083,10
203,1,25/07/2012,2012,11:25:00,41115.4756944444,315,LOTEK,0,5,3.365063493,0,1,3e-4,10,1,0.06721,10.7643245334,6.75097451416,1.278378129005,0.119818378954,80.0902633667,2.0417442747287,2012-07-25T11:25:00Z,V,Male,203_1_2012,2012-07-24T12:13:00Z,2012-07-25T15:43:00Z,1650,238847.5474400813,2012-07-25T04:06:00Z,953,-6.04913115051464,49.5999149188869,237.83023215,99040,669.0815775,27,99,1392,0.8436363636363636,27,25,0.9259259259259259,24,0.8888888888888888,141748.87458508692,Inbound,97679.591988533,-5.93225375195,50.4751541492,97679.591988533,439,-953,697,0.5934700862718587,11
203,1,25/07/2012,2012,11:32:39,41115.4810069444,316,LOTEK,0,1,1.7029260707,0,0,3e-4,10,1,0.06721,7.408713625,6.88348974215,0.265697985888,0.365161418354,80.0902633667,1.8523042225681,2012-07-25T11:32:39Z,V,Male,203_1_2012,2012-07-24T12:13:00Z,2012-07-25T15:43:00Z,1650,238847.5474400813,2012-07-25T04:06:00Z,953,-6.04913115051464,49.5999149188869,237.83023215,99040,669.0815775,27,99,1399.65,0.8482727272727273,27,26,0.9629629629629629,25,0.9259259259259259,142320.8202203685,Inbound,97225.2755516462,-5.94444085239,50.4716921918,97225.2755516462,446.65,-953,697,0.5958646917070477,11
203,1,25/07/2012,2012,12:22:55,41115.5159143519,317,LOTEK,0,3,2.7226422807,0,1,2e-4,16,-1,0.04147,7.7706410507,7.66453259939,0.364817142487,0.329308033588,84.27086639404,1.4246466518706,2012-07-25T12:22:55Z,V,Male,203_1_2012,2012-07-24T12:13:00Z,2012-07-25T15:43:00Z,1650,238847.5474400813,2012-07-25T04:06:00Z,953,-6.04913115051464,49.5999149188869,237.83023215,99040,669.0815775,27,99,1449.91666666667,0.8787373737373738,27,27,1,26,0.9629629629629629,124605.69936236425,Inbound,115129.77250985,-5.92006120942,50.6319874748,115129.77250985,496.916666666667,-953,697,0.5216955363279313,12
227,1,27/07/2012,2012,11:55:29,41117.4968634259,318,LOTEK,0,8,3.7627528149,1,4,0,4,-1,0.00143,5.8355697077,0.85877800059,1.055494904518,0.631173007645,85.00443267822,4.0757055919672,2012-07-27T11:55:29Z,U,Male,227_1_2012,2012-07-27T10:53:00Z,2012-07-28T08:18:00Z,1285,82164.3001118378,2012-07-27T20:26:00Z,573,-4.8259290347142,52.3408491782871,78.7465831,77122,263.93649446,12,55,62.4833333333333,0.04862516212710765,12,1,0.08333333333333333,0,0,41819.18741017917,Outbound,49077.3588293831,-5.41971870931,52.0909553245,-49077.3588293831,-510.516666666667,-573,712,0.5089702870134237,11
227,1,27/07/2012,2012,11:56:22,41117.497476851895,319,LOTEK,0,14,5.4962703719,1,10,0,4,-1,0.00143,5.8355697077,0.85877800059,1.055494904518,0.631173007645,85.00443267822,4.0757055919672,2012-07-27T11:56:22Z,U,Male,227_1_2012,2012-07-27T10:53:00Z,2012-07-28T08:18:00Z,1285,82164.3001118378,2012-07-27T20:26:00Z,573,-4.8259290347142,52.3408491782871,78.7465831,77122,263.93649446,12,55,63.3666666666667,0.04931258106355383,12,2,0.16666666666666666,1,0.08333333333333333,41862.124198677564,Outbound,49024.9852202958,-5.41919431373,52.0913173527,-49024.9852202958,-509.633333333333,-573,712,0.5094928593281632,11
227,1,27/07/2012,2012,18:06:43,41117.754664351894,320,LOTEK,0,4,4.1196534884,0,0,0.0069,2,1,0.16445,8.0357956573,0.79834842969,-0.657824933529,0.245438600658,46.33826828003,2.8443079826022,2012-07-27T18:06:43Z,V,Male,227_1_2012,2012-07-27T10:53:00Z,2012-07-28T08:18:00Z,1285,82164.3001118378,2012-07-27T20:26:00Z,573,-4.8259290347142,52.3408491782871,78.7465831,77122,263.93649446,12,55,433.716666666667,0.3375226977950713,12,3,0.25,2,0.16666666666666666,81343.0741940268,Outbound,4119.65510889702,-4.88306974503,52.3532667209,-4119.65510889702,-139.283333333333,-573,712,0.9900050762107974,18
227,1,27/07/2012,2012,18:31:22,41117.7717824074,321,LOTEK,0,2,3.5894010592,0,0,0.009,1,1,0.19305,6.2713157318,0.76207638683,-0.893148481846,0.455354880903,50.85606765747,4.6825975195624,2012-07-27T18:31:22Z,V,Male,227_1_2012,2012-07-27T10:53:00Z,2012-07-28T08:18:00Z,1285,82164.3001118378,2012-07-27T20:26:00Z,573,-4.8259290347142,52.3408491782871,78.7465831,77122,263.93649446,12,55,458.366666666667,0.35670557717250323,12,4,0.3333333333333333,3,0.25,79441.245720328,Outbound,5505.92832713465,-4.90695910868,52.3418506886,-5505.92832713465,-114.633333333333,-573,712,0.9668584240624783,18
227,1,27/07/2012,2012,20:06:38,41117.837939814795,322,LOTEK,0,4,4.0482733537,0,0,0.008,1,1,0.16159,5.6519172793,0.74412344365,-1.014673709869,0.541887691476,46.33826828003,4.7147138173725,2012-07-27T20:06:38Z,V,Male,227_1_2012,2012-07-27T10:53:00Z,2012-07-28T08:18:00Z,1285,82164.3001118378,2012-07-27T20:26:00Z,573,-4.8259290347142,52.3408491782871,78.7465831,77122,263.93649446,12,55,553.633333333333,0.43084306095979247,12,5,0.4166666666666667,4,0.3333333333333333,80505.38586039824,Outbound,2661.99493948182,-4.86483767261,52.3380233019,-2661.99493948182,-19.3666666666667,-573,712,0.9798097927058158,20
227,1,27/07/2012,2012,20:17:15,41117.8453125,323,LOTEK,0,3,4.1196534884,0,0,0.0054,3,1,0.14157,5.8254089454,0.78421210463,-1.004996538162,0.511474595808,46.33806991577,4.8638822058554,2012-07-27T20:17:15Z,V,Male,227_1_2012,2012-07-27T10:53:00Z,2012-07-28T08:18:00Z,1285,82164.3001118378,2012-07-27T20:26:00Z,573,-4.8259290347142,52.3408491782871,78.7465831,77122,263.93649446,12,55,564.25,0.43910505836575875,12,6,0.5,5,0.4166666666666667,82011.80185459476,Outbound,1563.89719849725,-4.84655560416,52.3470956917,-1563.89719849725,-8.75,-573,712,0.9981439839804456,20
227,1,28/07/2012,2012,04:41:41,41118.1956134259,324,LOTEK,0,4,4.4765541619,0,0,0.0015,2,-1,0.04433,12.0885384757,0.42626475957,0.137122571468,0.062073234177,42.39319992065,6.2764986590974,2012-07-28T04:41:41Z,V,Male,227_1_2012,2012-07-27T10:53:00Z,2012-07-28T08:18:00Z,1285,82164.3001118378,2012-07-27T20:26:00Z,573,-4.8259290347142,52.3408491782871,78.7465831,77122,263.93649446,12,55,1068.68333333333,0.8316601815823607,12,7,0.5833333333333334,6,0.5,73527.41943050642,Inbound,11789.1568255538,-4.80332428154,52.235732416,11789.1568255538,495.683333333333,-573,712,0.8948828059196596,4
227,1,28/07/2012,2012,04:50:50,41118.2019675926,325,LOTEK,0,3,3.7933443012,0,0,3e-4,7,-1,0.0143,12.4349973179,0.30762195886,0.092483200133,0.05666915309,45.66802978516,6.3960514440195,2012-07-28T04:50:50Z,V,Male,227_1_2012,2012-07-27T10:53:00Z,2012-07-28T08:18:00Z,1285,82164.3001118378,2012-07-27T20:26:00Z,573,-4.8259290347142,52.3408491782871,78.7465831,77122,263.93649446,12,55,1077.83333333333,0.8387808041504539,12,8,0.6666666666666666,7,0.5833333333333334,68851.91436978808,Inbound,14722.7076624449,-4.86167203722,52.2102635589,14722.7076624449,504.833333333333,-573,712,0.8379784684597862,4
227,1,28/07/2012,2012,07:07:30,41118.296875,326,LOTEK,0,3,3.0489514679,0,0,1e-4,20,-1,0.01001,2.651618108,0.03722953792,-1.584923744202,1.395094017867,40.0789680481,6.1439097330682,2012-07-28T07:07:30Z,V,Male,227_1_2012,2012-07-27T10:53:00Z,2012-07-28T08:18:00Z,1285,82164.3001118378,2012-07-27T20:26:00Z,573,-4.8259290347142,52.3408491782871,78.7465831,77122,263.93649446,12,55,1214.5,0.945136186770428,12,9,0.75,8,0.6666666666666666,15230.499506602706,Inbound,67147.1779176707,-5.37917455773,51.8417318281,67147.1779176707,641.5,-573,712,0.18536638766315464,7
227,1,28/07/2012,2012,07:13:30,41118.3010416667,327,LOTEK,0,3,3.0489514679,0,0,1e-4,20,-1,0.01144,2.651618108,0.03722953792,-1.584923744202,1.395094017867,40.0789680481,6.1439097330682,2012-07-28T07:13:30Z,V,Male,227_1_2012,2012-07-27T10:53:00Z,2012-07-28T08:18:00Z,1285,82164.3001118378,2012-07-27T20:26:00Z,573,-4.8259290347142,52.3408491782871,78.7465831,77122,263.93649446,12,55,1220.5,0.9498054474708171,12,10,0.8333333333333334,9,0.75,15594.264474990452,Inbound,66796.7659192192,-5.37757679933,51.8448688457,66796.7659192192,647.5,-573,712,0.18979367503604783,7
227,1,28/07/2012,2012,07:24:34,41118.3087268519,328,LOTEK,0,4,3.4058521414,0,2,1e-4,20,-1,0.01144,2.651618108,0.03722953792,-1.584923744202,1.395094017867,40.0789680481,6.1439097330682,2012-07-28T07:24:34Z,V,Male,227_1_2012,2012-07-27T10:53:00Z,2012-07-28T08:18:00Z,1285,82164.3001118378,2012-07-27T20:26:00Z,573,-4.8259290347142,52.3408491782871,78.7465831,77122,263.93649446,12,55,1231.56666666667,0.9584176394293126,12,11,0.9166666666666666,10,0.8333333333333334,15902.0479232657,Inbound,66519.7655837714,-5.37754817487,51.8478690842,66519.7655837714,658.566666666667,-573,712,0.19353962611037462,7
227,1,28/07/2012,2012,07:52:58,41118.3284490741,329,LOTEK,0,3,3.3038805204,0,0,2e-4,19,-1,0.01859,1.878985075,0.01766490954,-1.566962718964,1.811281877649,40.47066879272,5.2695468069026,2012-07-28T07:52:58Z,V,Male,227_1_2012,2012-07-27T10:53:00Z,2012-07-28T08:18:00Z,1285,82164.3001118378,2012-07-27T20:26:00Z,573,-4.8259290347142,52.3408491782871,78.7465831,77122,263.93649446,12,55,1259.96666666667,0.9805188067444877,12,12,1,11,0.9166666666666666,14853.369554744722,Inbound,67622.8821885831,-5.3882776905,51.8403831444,67622.8821885831,686.966666666667,-573,712,0.18077643860566064,7
228,1,26/07/2012,2012,18:32:44,41116.7727314815,367,LOTEK,0,4,5.302524292,0,0,0,19,1,0.00715,7.1532327706,7.17178643864,-1.12257039547,0.397950409758,81.6782913208,6.2092826195112,2012-07-26T18:32:44Z,V,Male,228_1_2012,2012-07-26T18:01:00Z,2012-07-27T08:42:00Z,881,82318.02384624191,2012-07-26T20:41:00Z,160,-5.23827210408558,50.9896085155216,81.92176328,52850,255.96232841,17,50,31.7333333333333,0.036019674612183125,17,1,0.058823529411764705,0,0,38141.09674272406,Outbound,54537.9830477822,-5.6724898067,51.3976704756,-54537.9830477822,-128.266666666667,-160,721,0.46333834269352825,18
228,1,26/07/2012,2012,18:52:08,41116.7862037037,368,LOTEK,0,1,2.4983047145,0,0,1e-4,19,1,0.01573,7.9304747273,7.85282609935,-1.01888692379,0.3124091435,85.80654144287,6.5367822675097,2012-07-26T18:52:08Z,V,Male,228_1_2012,2012-07-26T18:01:00Z,2012-07-27T08:42:00Z,881,82318.02384624191,2012-07-26T20:41:00Z,160,-5.23827210408558,50.9896085155216,81.92176328,52850,255.96232841,17,50,51.1333333333333,0.058040105940219446,17,2,0.11764705882352941,1,0.058823529411764705,54796.10800485208,Outbound,46701.8360334422,-5.7544758184200004,51.2568699081,-46701.8360334422,-108.866666666667,-160,721,0.6656635502718486,18
228,1,26/07/2012,2012,19:16:49,41116.8033449074,369,LOTEK,0,2,2.9265855227,0,0,1e-4,18,1,0.01859,7.9304747273,7.85282609935,-1.01888692379,0.3124091435,85.80654144287,6.5367822675097,2012-07-26T19:16:49Z,V,Male,228_1_2012,2012-07-26T18:01:00Z,2012-07-27T08:42:00Z,881,82318.02384624191,2012-07-26T20:41:00Z,160,-5.23827210408558,50.9896085155216,81.92176328,52850,255.96232841,17,50,75.8166666666667,0.08605751040484298,17,3,0.17647058823529413,2,0.11764705882352941,53887.20230223387,Outbound,45250.8852517512,-5.72466441006,51.2587107048,-45250.8852517512,-84.1833333333333,-160,721,0.6546221566602148,19
228,1,26/07/2012,2012,20:19:15,41116.8467013889,370,LOTEK,0,5,4.3032024062,0,3,2e-4,1,-1,0.06292,7.1300661799,7.20617955249,0.036249533296,0.38907298536,73.52373504639,7.0763686700522,2012-07-26T20:19:15Z,V,Male,228_1_2012,2012-07-26T18:01:00Z,2012-07-27T08:42:00Z,881,82318.02384624191,2012-07-26T20:41:00Z,160,-5.23827210408558,50.9896085155216,81.92176328,52850,255.96232841,17,50,138.25,0.1569239500567537,17,4,0.23529411764705882,3,0.17647058823529413,68192.68467051012,Outbound,14451.005439149,-5.31618897019,51.109985334,-14451.005439149,-21.75,-160,721,0.8284052687888152,20
228,1,27/07/2012,2012,04:41:51,41117.1957291667,371,LOTEK,0,1,1.9884466095,0,0,2e-4,4,-1,0.04576,8.825518001,7.17503456878,-2.110608816147,0.223213676125,77.80020141602,6.6599488916898,2012-07-27T04:41:51Z,V,Male,228_1_2012,2012-07-26T18:01:00Z,2012-07-27T08:42:00Z,881,82318.02384624191,2012-07-26T20:41:00Z,160,-5.23827210408558,50.9896085155216,81.92176328,52850,255.96232841,17,50,640.85,0.7274120317820658,17,5,0.29411764705882354,4,0.23529411764705882,70409.55176063263,Inbound,16005.9783160162,-5.41145226817,51.0837416712,16005.9783160162,480.85,-160,721,0.8553357876052446,4
228,1,27/07/2012,2012,05:00:00,41117.2083333333,372,LOTEK,0,2,3.1815145752,0,0,2e-4,4,-1,0.03861,8.9124806947,7.06770146669,-2.078717947006,0.212951929227,73.77323150635,6.79639138918,2012-07-27T05:00:00Z,V,Male,228_1_2012,2012-07-26T18:01:00Z,2012-07-27T08:42:00Z,881,82318.02384624191,2012-07-26T20:41:00Z,160,-5.23827210408558,50.9896085155216,81.92176328,52850,255.96232841,17,50,659,0.7480136208853575,17,6,0.35294117647058826,5,0.29411764705882354,68213.51632612824,Inbound,18392.7662913831,-5.42985513638,51.1029797309,18392.7662913831,499,-160,721,0.8286583319048227,5
228,1,27/07/2012,2012,05:09:36,41117.215,373,LOTEK,0,3,3.670978356,0,0,2e-4,4,-1,0.03146,8.9124806947,7.06770146669,-2.078717947006,0.212951929227,73.77323150635,6.79639138918,2012-07-27T05:09:36Z,V,Male,228_1_2012,2012-07-26T18:01:00Z,2012-07-27T08:42:00Z,881,82318.02384624191,2012-07-26T20:41:00Z,160,-5.23827210408558,50.9896085155216,81.92176328,52850,255.96232841,17,50,668.6,0.7589103291713961,17,7,0.4117647058823529,6,0.35294117647058826,66966.00620315866,Inbound,19751.336350825,-5.43999074166,51.1139967992,19751.336350825,508.6,-160,721,0.8135035691362248,5
228,1,27/07/2012,2012,05:23:06,41117.224375,374,LOTEK,0,6,5.7308051002,0,0,3e-4,3,-1,0.05005,8.9124806947,7.06770146669,-2.078717947006,0.212951929227,73.77323150635,6.79639138918,2012-07-27T05:23:06Z,V,Male,228_1_2012,2012-07-26T18:01:00Z,2012-07-27T08:42:00Z,881,82318.02384624191,2012-07-26T20:41:00Z,160,-5.23827210408558,50.9896085155216,81.92176328,52850,255.96232841,17,50,682.1,0.7742338251986379,17,8,0.47058823529411764,7,0.4117647058823529,63300.967873074675,Inbound,22678.3819418299,-5.4448989363800004,51.1468883831,22678.3819418299,522.1,-160,721,0.7689806547264992,5
228,1,27/07/2012,2012,05:27:00,41117.2270833333,375,LOTEK,0,6,3.8443301117,0,3,3e-4,4,-1,0.04862,8.9124806947,7.06770146669,-2.078717947006,0.212951929227,73.77323150635,6.79639138918,2012-07-27T05:27:00Z,V,Male,228_1_2012,2012-07-26T18:01:00Z,2012-07-27T08:42:00Z,881,82318.02384624191,2012-07-26T20:41:00Z,160,-5.23827210408558,50.9896085155216,81.92176328,52850,255.96232841,17,50,686,0.7786606129398411,17,9,0.5294117647058824,8,0.47058823529411764,62688.95988572586,Inbound,23709.2851291544,-5.45769534113,51.1522553649,23709.2851291544,526,-160,721,0.7615459768910356,5
228,1,27/07/2012,2012,06:00:20,41117.2502314815,376,LOTEK,0,1,1.733517557,0,0,2e-4,7,-1,0.0286,9.1903020685,7.26637549677,-1.989255905151,0.197553055648,77.55913543701,6.8269760305408,2012-07-27T06:00:20Z,V,Male,228_1_2012,2012-07-26T18:01:00Z,2012-07-27T08:42:00Z,881,82318.02384624191,2012-07-26T20:41:00Z,160,-5.23827210408558,50.9896085155216,81.92176328,52850,255.96232841,17,50,719.333333333333,0.8164964055996974,17,10,0.5882352941176471,9,0.5294117647058824,64420.10113559389,Inbound,25979.2491762399,-5.52566654547,51.1378129153,25979.2491762399,559.333333333333,-160,721,0.7825758943864015,6
228,1,27/07/2012,2012,06:03:29,41117.252418981494,377,LOTEK,0,2,3.8953159222,0,0,2e-4,8,-1,0.02002,9.1903020685,7.26637549677,-1.989255905151,0.197553055648,77.55913543701,6.8269760305408,2012-07-27T06:03:29Z,V,Male,228_1_2012,2012-07-26T18:01:00Z,2012-07-27T08:42:00Z,881,82318.02384624191,2012-07-26T20:41:00Z,160,-5.23827210408558,50.9896085155216,81.92176328,52850,255.96232841,17,50,722.483333333333,0.8200718880060538,17,11,0.6470588235294118,10,0.5882352941176471,65191.644155732494,Inbound,25474.5726545887,-5.52527658642,51.1308455885,25474.5726545887,562.483333333333,-160,721,0.7919486050527768,6
228,1,27/07/2012,2012,06:10:46,41117.2574768519,378,LOTEK,0,4,3.4160493035,0,0,1e-4,9,-1,0.01144,9.1903020685,7.26637549677,-1.989255905151,0.197553055648,77.55913543701,6.8269760305408,2012-07-27T06:10:46Z,V,Male,228_1_2012,2012-07-26T18:01:00Z,2012-07-27T08:42:00Z,881,82318.02384624191,2012-07-26T20:41:00Z,160,-5.23827210408558,50.9896085155216,81.92176328,52850,255.96232841,17,50,729.766666666667,0.8283390087022323,17,12,0.7058823529411765,11,0.6470588235294118,66808.06687390216,Inbound,24620.807971221,-5.52709936878,51.1163517665,24620.807971221,569.766666666667,-160,721,0.8115849209243642,6
228,1,27/07/2012,2012,06:16:39,41117.2615625,379,LOTEK,0,2,2.9265855227,0,0,0,9,-1,0.00572,9.1903020685,7.26637549677,-1.989255905151,0.197553055648,77.55913543701,6.8269760305408,2012-07-27T06:16:39Z,V,Male,228_1_2012,2012-07-26T18:01:00Z,2012-07-27T08:42:00Z,881,82318.02384624191,2012-07-26T20:41:00Z,160,-5.23827210408558,50.9896085155216,81.92176328,52850,255.96232841,17,50,735.65,0.8350170261066969,17,13,0.7647058823529411,12,0.7058823529411765,67986.74338086974,Inbound,24556.2106712479,-5.53667702594,51.1061279098,24556.2106712479,575.65,-160,721,0.825903492385326,6
228,1,27/07/2012,2012,06:20:11,41117.2640162037,380,LOTEK,0,1,1.8558835022,0,0,1e-4,10,-1,0.00572,9.1903020685,7.26637549677,-1.989255905151,0.197553055648,77.55913543701,6.8269760305408,2012-07-27T06:20:11Z,V,Male,228_1_2012,2012-07-26T18:01:00Z,2012-07-27T08:42:00Z,881,82318.02384624191,2012-07-26T20:41:00Z,160,-5.23827210408558,50.9896085155216,81.92176328,52850,255.96232841,17,50,739.183333333333,0.8390276201286416,17,14,0.8235294117647058,13,0.7647058823529411,67999.13280158115,Inbound,25145.4008460409,-5.5462279537,51.1064698576,25145.4008460409,579.183333333333,-160,721,0.8260539991654031,6
228,1,27/07/2012,2012,06:24:10,41117.2667824074,381,LOTEK,0,2,1.733517557,0,0,1e-4,10,-1,0.00572,9.1903020685,7.26637549677,-1.989255905151,0.197553055648,77.55913543701,6.8269760305408,2012-07-27T06:24:10Z,V,Male,228_1_2012,2012-07-26T18:01:00Z,2012-07-27T08:42:00Z,881,82318.02384624191,2012-07-26T20:41:00Z,160,-5.23827210408558,50.9896085155216,81.92176328,52850,255.96232841,17,50,743.166666666667,0.8435489973514945,17,15,0.8823529411764706,14,0.8235294117647058,67609.44153398993,Inbound,25952.8223780761,-5.55585793631,51.1105055231,25952.8223780761,583.166666666667,-160,721,0.8213200265870635,6
228,1,27/07/2012,2012,06:47:12,41117.2827777778,382,LOTEK,0,4,2.8246139017,0,2,2e-4,10,1,0.01859,8.5154337165,7.41775996119,-1.438571333885,0.250137696942,79.55516815186,7.5878557013695,2012-07-27T06:47:12Z,V,Male,228_1_2012,2012-07-26T18:01:00Z,2012-07-27T08:42:00Z,881,82318.02384624191,2012-07-26T20:41:00Z,160,-5.23827210408558,50.9896085155216,81.92176328,52850,255.96232841,17,50,766.2,0.8696935300794553,17,16,0.9411764705882353,15,0.8823529411764706,62222.1496994342,Inbound,31201.5217245554,-5.59092879288,51.1617813896,31201.5217245554,606.2,-160,721,0.7558751630828277,6
